Importer,Year,Value,Ad val. duties,Number of lines,Armenia
,(US$),Simple average,MFN duties,Pref. duties,Armenia
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Armenia
392610 - Office or school supplies,,6.50,0.00,1,,1,,Armenia
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,6.50,0.00,1,,1,,Armenia
"392630 - Fittings for furniture, coachwork or the like","2,616",6.50,0.00,1,,1,,Armenia
392640 - Statuettes and other ornamental articles,,6.50,0.00,1,,1,,Armenia
392690 - Other,190,6.50,0.00,3,,3,,Armenia
,2012,"1,054,344",5.53,0.00,205,,176,,Armenia
390110 - Polyethylene having a specific gravity of less than 0.94,,6.50,0.00,2,,2,,Armenia
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.25,0.00,2,,1,,Armenia
390130 - Ethylene-vinyl acetate copolymers,,6.50,0.00,1,,1,,Armenia
390190 - Other,,3.25,0.00,2,,1,,Armenia
390210 - Polypropylene,,6.50,0.00,1,,1,,Armenia
390220 - Polyisobutylene,,6.50,0.00,1,,1,,Armenia
390230 - Propylene copolymers,,6.50,0.00,1,,1,,Armenia
390290 - Other,,2.17,0.00,3,,1,,Armenia
390311 -- Expansible,,6.50,0.00,1,,1,,Armenia
390319 -- Other,,6.50,0.00,1,,1,,Armenia
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,0.00,1,,1,,Armenia
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,0.00,1,,1,,Armenia
390390 - Other,,2.17,0.00,3,,1,,Armenia
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,0.00,1,,1,,Armenia
390421 -- Non-plasticised,,6.50,0.00,1,,1,,Armenia
390422 -- Plasticised,,6.50,0.00,1,,1,,Armenia
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,0.00,1,,1,,Armenia
390440 - Other vinyl chloride copolymers,,6.50,0.00,1,,1,,Armenia
390450 - Vinylidene chloride polymers,,3.25,0.00,2,,1,,Armenia
390461 -- Polytetrafluoroethylene,,6.50,0.00,1,,1,,Armenia
390469 -- Other,,4.33,0.00,3,,2,,Armenia
390490 - Other,,6.50,0.00,1,,1,,Armenia
390512 -- In aqueous dispersion,,6.50,0.00,1,,1,,Armenia
390519 -- Other,,6.50,0.00,1,,1,,Armenia
390521 -- In aqueous dispersion,,6.50,0.00,1,,1,,Armenia
390529 -- Other,,6.50,0.00,1,,1,,Armenia
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,0.00,1,,1,,Armenia
390591 -- Copolymers,,6.50,0.00,1,,1,,Armenia
390599 -- Other,,3.25,0.00,2,,1,,Armenia
390610 - Poly(methyl methacrylate),,6.50,0.00,1,,1,,Armenia
390690 - Other,,0.93,0.00,7,,1,,Armenia
390710 - Polyacetals,,6.50,0.00,1,,1,,Armenia
390720 - Other polyethers,,4.88,0.00,4,,3,,Armenia
390730 - Epoxide resins,,6.50,0.00,1,,1,,Armenia
390740 - Polycarbonates,,6.50,0.00,1,,1,,Armenia
390750 - Alkyd resins,,6.50,0.00,1,,1,,Armenia
390760 - Poly(ethylene terephthalate),"1,044,884",6.50,0.00,2,,2,,Armenia
390770 - Poly(lactic acid),,0.00,0.00,1,,,,Armenia
390791 -- Unsaturated,,6.50,0.00,2,,2,,Armenia
390799 -- Other,,3.25,0.00,2,,1,,Armenia
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,0.00,1,,1,,Armenia
390890 - Other,,6.50,0.00,1,,1,,Armenia
390910 - Urea resins; thiourea resins,,6.50,0.00,1,,1,,Armenia
390920 - Melamine resins,,6.50,0.00,1,,1,,Armenia
390930 - Other amino-resins,,6.50,0.00,1,,1,,Armenia
390940 - Phenolic resins,,6.50,0.00,1,,1,,Armenia
390950 - Polyurethanes,,3.25,0.00,2,,1,,Armenia
391000 Silicones in primary forms.,,6.50,0.00,1,,1,,Armenia
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,0.00,1,,1,,Armenia
391190 - Other,,3.30,0.00,5,,3,,Armenia
391211 -- Non-plasticised,,6.50,0.00,1,,1,,Armenia
391212 -- Plasticised,,6.50,0.00,1,,1,,Armenia
391220 - Cellulose nitrates (including collodions),,6.33,0.00,3,,3,,Armenia
391231 -- Carboxymethylcellulose and its salts,,6.50,0.00,1,,1,,Armenia
391239 -- Other,,3.25,0.00,2,,1,,Armenia
391290 - Other,,6.45,0.00,2,,2,,Armenia
"391310 - Alginic acid, its salts and esters",,5.00,0.00,1,,1,,Armenia
391390 - Other,,6.50,0.00,1,,1,,Armenia
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,0.00,1,,1,,Armenia
391510 - Of polymers of ethylene,,6.50,0.00,1,,1,,Armenia
391520 - Of polymers of styrene,,6.50,0.00,1,,1,,Armenia
391530 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Armenia
391590 - Of other plastics,,6.50,0.00,2,,2,,Armenia
391610 - Of polymers of ethylene,,6.50,0.00,1,,1,,Armenia
391620 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Armenia
391690 - Of other plastics,,6.50,0.00,3,,3,,Armenia
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,0.00,2,,2,,Armenia
391721 -- Of polymers of ethylene,,6.50,0.00,2,,2,,Armenia
391722 -- Of polymers of propylene,,6.50,0.00,2,,2,,Armenia
391723 -- Of polymers of vinyl chloride,,6.50,0.00,2,,2,,Armenia
391729 -- Of other plastics,,6.50,0.00,1,,1,,Armenia
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,6.50,0.00,1,,1,,Armenia
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,6.50,0.00,1,,1,,Armenia
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,6.50,0.00,1,,1,,Armenia
391739 -- Other,,6.50,0.00,1,,1,,Armenia
391740 - Fittings,,6.50,0.00,1,,1,,Armenia
391810 - Of polymers of vinyl chloride,,6.50,0.00,2,,2,,Armenia
391890 - Of other plastics,,6.50,0.00,1,,1,,Armenia
391910 - In rolls of a width not exceeding 20 cm,154,6.35,0.00,4,,4,,Armenia
391990 - Other,,6.50,0.00,1,,1,,Armenia
392010 - Of polymers of ethylene,,4.64,0.00,7,,5,,Armenia
392020 - Of polymers of propylene,,6.50,0.00,3,,3,,Armenia
392030 - Of polymers of styrene,,6.50,0.00,1,,1,,Armenia
392043 -- Containing by weight not less than 6 % of plasticisers,,6.50,0.00,2,,2,,Armenia
392049 -- Other,,6.50,0.00,2,,2,,Armenia
392051 -- Of poly(methyl methacrylate),,6.50,0.00,1,,1,,Armenia
392059 -- Other,,3.25,0.00,2,,1,,Armenia
392061 -- Of polycarbonates,,6.50,0.00,1,,1,,Armenia
392062 -- Of poly(ethylene terephthalate),,4.33,0.00,3,,2,,Armenia
392063 -- Of unsaturated polyesters,,6.50,0.00,1,,1,,Armenia
392069 -- Of other polyesters,,6.50,0.00,1,,1,,Armenia
392071 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Armenia
392073 -- Of cellulose acetate,,6.40,0.00,2,,2,,Armenia
392079 -- Of other cellulose derivatives,,6.10,0.00,2,,2,,Armenia
392091 -- Of poly(vinyl butyral),,6.10,0.00,1,,1,,Armenia
392092 -- Of polyamides,,6.50,0.00,1,,1,,Armenia
392093 -- Of amino-resins,,6.50,0.00,1,,1,,Armenia
392094 -- Of phenolic resins,,6.50,0.00,1,,1,,Armenia
392099 -- Of other plastics,,3.25,0.00,6,,3,,Armenia
392111 -- Of polymers of styrene,,6.50,0.00,1,,1,,Armenia
392112 -- Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Armenia
392113 -- Of polyurethanes,,6.50,0.00,2,,2,,Armenia
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Armenia
392119 -- Of other plastics,,6.50,0.00,1,,1,,Armenia
392190 - Other,,6.50,0.00,8,,8,,Armenia
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,0.00,1,,1,,Armenia
392220 - Lavatory seats and covers,,6.50,0.00,1,,1,,Armenia
392290 - Other,,6.50,0.00,1,,1,,Armenia
"392310 - Boxes, cases, crates and similar articles",,6.50,0.00,1,,1,,Armenia
392321 -- Of polymers of ethylene,39,6.50,0.00,1,,1,,Armenia
392329 -- Of other plastics,,6.50,0.00,2,,2,,Armenia
"392330 - Carboys, bottles, flasks and similar articles","4,434",6.50,0.00,2,,2,,Armenia
"392340 - Spools, cops, bobbins and similar supports",,5.90,0.00,2,,2,,Armenia
"392350 - Stoppers, lids, caps and other closures",,6.50,0.00,2,,2,,Armenia
392390 - Other,,6.50,0.00,1,,1,,Armenia
392410 - Tableware and kitchenware,129,6.50,0.00,1,,1,,Armenia
392490 - Other,"2,763",6.50,0.00,1,,1,,Armenia
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,0.00,1,,1,,Armenia
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,0.00,1,,1,,Armenia
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,0.00,1,,1,,Armenia
392590 - Other,,6.50,0.00,3,,3,,Armenia
392610 - Office or school supplies,,6.50,0.00,1,,1,,Armenia
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,6.50,0.00,1,,1,,Armenia
"392630 - Fittings for furniture, coachwork or the like",,6.50,0.00,1,,1,,Armenia
392640 - Statuettes and other ornamental articles,,6.50,0.00,1,,1,,Armenia
392690 - Other,"1,941",6.50,0.00,3,,3,,Armenia
,2011,"872,714",5.59,0.00,205,,178,,Armenia
390110 - Polyethylene having a specific gravity of less than 0.94,,6.50,0.00,2,,2,,Armenia
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.25,0.00,2,,1,,Armenia
390130 - Ethylene-vinyl acetate copolymers,,6.50,0.00,1,,1,,Armenia
390190 - Other,,3.25,0.00,2,,1,,Armenia
390210 - Polypropylene,,6.50,0.00,1,,1,,Armenia
390220 - Polyisobutylene,,6.50,0.00,1,,1,,Armenia
390230 - Propylene copolymers,,6.50,0.00,1,,1,,Armenia
390290 - Other,,2.17,0.00,3,,1,,Armenia
390311 -- Expansible,,6.50,0.00,1,,1,,Armenia
390319 -- Other,,6.50,0.00,1,,1,,Armenia
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,0.00,1,,1,,Armenia
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,0.00,1,,1,,Armenia
390390 - Other,"95,923",2.17,0.00,3,,1,,Armenia
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,0.00,1,,1,,Armenia
390421 -- Non-plasticised,,6.50,0.00,1,,1,,Armenia
390422 -- Plasticised,,6.50,0.00,1,,1,,Armenia
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,0.00,1,,1,,Armenia
390440 - Other vinyl chloride copolymers,,6.50,0.00,1,,1,,Armenia
390450 - Vinylidene chloride polymers,,3.25,0.00,2,,1,,Armenia
390461 -- Polytetrafluoroethylene,,6.50,0.00,1,,1,,Armenia
390469 -- Other,,4.33,0.00,3,,2,,Armenia
390490 - Other,,6.50,0.00,1,,1,,Armenia
390512 -- In aqueous dispersion,,6.50,0.00,1,,1,,Armenia
390519 -- Other,,6.50,0.00,1,,1,,Armenia
390521 -- In aqueous dispersion,,6.50,0.00,1,,1,,Armenia
390529 -- Other,,6.50,0.00,1,,1,,Armenia
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,0.00,1,,1,,Armenia
390591 -- Copolymers,,6.50,0.00,1,,1,,Armenia
390599 -- Other,,3.25,0.00,2,,1,,Armenia
390610 - Poly(methyl methacrylate),,6.50,0.00,1,,1,,Armenia
390690 - Other,,1.64,0.00,7,,2,,Armenia
390710 - Polyacetals,,6.50,0.00,1,,1,,Armenia
390720 - Other polyethers,,4.88,0.00,4,,3,,Armenia
390730 - Epoxide resins,,6.50,0.00,1,,1,,Armenia
390740 - Polycarbonates,,6.50,0.00,1,,1,,Armenia
390750 - Alkyd resins,,6.50,0.00,1,,1,,Armenia
390760 - Poly(ethylene terephthalate),"772,170",6.50,0.00,2,,2,,Armenia
390770 - Poly(lactic acid),,6.50,0.00,1,,1,,Armenia
390791 -- Unsaturated,,6.50,0.00,2,,2,,Armenia
390799 -- Other,,3.25,0.00,2,,1,,Armenia
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,0.00,1,,1,,Armenia
390890 - Other,,6.50,0.00,1,,1,,Armenia
390910 - Urea resins; thiourea resins,,6.50,0.00,1,,1,,Armenia
390920 - Melamine resins,,6.50,0.00,1,,1,,Armenia
390930 - Other amino-resins,,6.50,0.00,1,,1,,Armenia
390940 - Phenolic resins,,6.50,0.00,1,,1,,Armenia
390950 - Polyurethanes,,3.25,0.00,2,,1,,Armenia
391000 Silicones in primary forms.,,6.50,0.00,1,,1,,Armenia
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,0.00,1,,1,,Armenia
391190 - Other,,3.30,0.00,5,,3,,Armenia
391211 -- Non-plasticised,,6.50,0.00,1,,1,,Armenia
391212 -- Plasticised,,6.50,0.00,1,,1,,Armenia
391220 - Cellulose nitrates (including collodions),,6.33,0.00,3,,3,,Armenia
391231 -- Carboxymethylcellulose and its salts,,6.50,0.00,1,,1,,Armenia
391239 -- Other,,3.25,0.00,2,,1,,Armenia
391290 - Other,,6.45,0.00,2,,2,,Armenia
"391310 - Alginic acid, its salts and esters",,5.00,0.00,1,,1,,Armenia
391390 - Other,,6.50,0.00,1,,1,,Armenia
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,0.00,1,,1,,Armenia
391510 - Of polymers of ethylene,,6.50,0.00,1,,1,,Armenia
391520 - Of polymers of styrene,,6.50,0.00,1,,1,,Armenia
391530 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Armenia
391590 - Of other plastics,,6.50,0.00,2,,2,,Armenia
391610 - Of polymers of ethylene,,6.50,0.00,1,,1,,Armenia
391620 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Armenia
391690 - Of other plastics,,6.50,0.00,3,,3,,Armenia
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,0.00,2,,2,,Armenia
391721 -- Of polymers of ethylene,,6.50,0.00,2,,2,,Armenia
391722 -- Of polymers of propylene,,6.50,0.00,2,,2,,Armenia
391723 -- Of polymers of vinyl chloride,,6.50,0.00,2,,2,,Armenia
391729 -- Of other plastics,,6.50,0.00,1,,1,,Armenia
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,6.50,0.00,1,,1,,Armenia
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,6.50,0.00,1,,1,,Armenia
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,6.50,0.00,1,,1,,Armenia
391739 -- Other,,6.50,0.00,1,,1,,Armenia
391740 - Fittings,,6.50,0.00,1,,1,,Armenia
391810 - Of polymers of vinyl chloride,,6.50,0.00,2,,2,,Armenia
391890 - Of other plastics,,6.50,0.00,1,,1,,Armenia
391910 - In rolls of a width not exceeding 20 cm,,6.35,0.00,4,,4,,Armenia
391990 - Other,,6.50,0.00,1,,1,,Armenia
392010 - Of polymers of ethylene,97,4.64,0.00,7,,5,,Armenia
392020 - Of polymers of propylene,,6.50,0.00,3,,3,,Armenia
392030 - Of polymers of styrene,,6.50,0.00,1,,1,,Armenia
392043 -- Containing by weight not less than 6 % of plasticisers,,6.50,0.00,2,,2,,Armenia
392049 -- Other,,6.50,0.00,2,,2,,Armenia
392051 -- Of poly(methyl methacrylate),,6.50,0.00,1,,1,,Armenia
392059 -- Other,,3.25,0.00,2,,1,,Armenia
392061 -- Of polycarbonates,,6.50,0.00,1,,1,,Armenia
392062 -- Of poly(ethylene terephthalate),,4.33,0.00,3,,2,,Armenia
392063 -- Of unsaturated polyesters,,6.50,0.00,1,,1,,Armenia
392069 -- Of other polyesters,,6.50,0.00,1,,1,,Armenia
392071 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Armenia
392073 -- Of cellulose acetate,,6.40,0.00,2,,2,,Armenia
392079 -- Of other cellulose derivatives,,6.10,0.00,2,,2,,Armenia
392091 -- Of poly(vinyl butyral),,6.10,0.00,1,,1,,Armenia
392092 -- Of polyamides,,6.50,0.00,1,,1,,Armenia
392093 -- Of amino-resins,,6.50,0.00,1,,1,,Armenia
392094 -- Of phenolic resins,,6.50,0.00,1,,1,,Armenia
392099 -- Of other plastics,,3.25,0.00,6,,3,,Armenia
392111 -- Of polymers of styrene,,6.50,0.00,1,,1,,Armenia
392112 -- Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Armenia
392113 -- Of polyurethanes,,6.50,0.00,2,,2,,Armenia
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Armenia
392119 -- Of other plastics,,6.50,0.00,1,,1,,Armenia
392190 - Other,,6.50,0.00,8,,8,,Armenia
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,0.00,1,,1,,Armenia
392220 - Lavatory seats and covers,,6.50,0.00,1,,1,,Armenia
392290 - Other,,6.50,0.00,1,,1,,Armenia
"392310 - Boxes, cases, crates and similar articles",,6.50,0.00,1,,1,,Armenia
392321 -- Of polymers of ethylene,,6.50,0.00,1,,1,,Armenia
392329 -- Of other plastics,585,6.50,0.00,2,,2,,Armenia
"392330 - Carboys, bottles, flasks and similar articles",28,6.50,0.00,2,,2,,Armenia
"392340 - Spools, cops, bobbins and similar supports",,5.90,0.00,2,,2,,Armenia
"392350 - Stoppers, lids, caps and other closures",,6.50,0.00,2,,2,,Armenia
392390 - Other,,6.50,0.00,1,,1,,Armenia
392410 - Tableware and kitchenware,139,6.50,0.00,1,,1,,Armenia
392490 - Other,"3,605",6.50,0.00,1,,1,,Armenia
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,0.00,1,,1,,Armenia
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,0.00,1,,1,,Armenia
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,0.00,1,,1,,Armenia
392590 - Other,,6.50,0.00,3,,3,,Armenia
392610 - Office or school supplies,,6.50,0.00,1,,1,,Armenia
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,6.50,0.00,1,,1,,Armenia
"392630 - Fittings for furniture, coachwork or the like",,6.50,0.00,1,,1,,Armenia
392640 - Statuettes and other ornamental articles,,6.50,0.00,1,,1,,Armenia
392690 - Other,167,6.50,0.00,3,,3,,Armenia
,2010,"61,141",5.59,5.59,204,,,,Armenia
390110 - Polyethylene having a specific gravity of less than 0.94,,6.50,6.50,2,,,,Armenia
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.25,3.25,2,,,,Armenia
390130 - Ethylene-vinyl acetate copolymers,,6.50,6.50,1,,,,Armenia
390190 - Other,,3.25,3.25,2,,,,Armenia
390210 - Polypropylene,,6.50,6.50,1,,,,Armenia
390220 - Polyisobutylene,,6.50,6.50,1,,,,Armenia
390230 - Propylene copolymers,,6.50,6.50,1,,,,Armenia
390290 - Other,,2.17,2.17,3,,,,Armenia
390311 -- Expansible,,6.50,6.50,1,,,,Armenia
390319 -- Other,,6.50,6.50,1,,,,Armenia
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Armenia
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,6.50,1,,,,Armenia
390390 - Other,,2.17,2.17,3,,,,Armenia
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,6.50,1,,,,Armenia
390421 -- Non-plasticised,,6.50,6.50,1,,,,Armenia
390422 -- Plasticised,,6.50,6.50,1,,,,Armenia
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Armenia
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Armenia
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Armenia
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,Armenia
390469 -- Other,,3.25,3.25,2,,,,Armenia
390490 - Other,,6.50,6.50,1,,,,Armenia
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,Armenia
390519 -- Other,,6.50,6.50,1,,,,Armenia
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Armenia
390529 -- Other,,6.50,6.50,1,,,,Armenia
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Armenia
390591 -- Copolymers,,6.50,6.50,1,,,,Armenia
390599 -- Other,,3.25,3.25,2,,,,Armenia
390610 - Poly(methyl methacrylate),,6.50,6.50,1,,,,Armenia
390690 - Other,,1.64,1.64,7,,,,Armenia
390710 - Polyacetals,,6.50,6.50,1,,,,Armenia
390720 - Other polyethers,,4.88,4.88,4,,,,Armenia
390730 - Epoxide resins,,6.50,6.50,1,,,,Armenia
390740 - Polycarbonates,,6.50,6.50,1,,,,Armenia
390750 - Alkyd resins,,6.50,6.50,1,,,,Armenia
390760 - Poly(ethylene terephthalate),"54,579",6.50,6.50,2,,,,Armenia
390770 - Poly(lactic acid),,6.50,6.50,1,,,,Armenia
390791 -- Unsaturated,,6.50,6.50,2,,,,Armenia
390799 -- Other,,3.25,3.25,2,,,,Armenia
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Armenia
390890 - Other,,6.50,6.50,1,,,,Armenia
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Armenia
390920 - Melamine resins,,6.50,6.50,1,,,,Armenia
390930 - Other amino-resins,,6.50,6.50,1,,,,Armenia
390940 - Phenolic resins,,6.50,6.50,1,,,,Armenia
390950 - Polyurethanes,,3.25,3.25,2,,,,Armenia
391000 Silicones in primary forms.,,6.50,6.50,1,,,,Armenia
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Armenia
391190 - Other,,3.30,3.30,5,,,,Armenia
391211 -- Non-plasticised,,6.50,6.50,1,,,,Armenia
391212 -- Plasticised,,6.50,6.50,1,,,,Armenia
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Armenia
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Armenia
391239 -- Other,,3.25,3.25,2,,,,Armenia
391290 - Other,,6.45,6.45,2,,,,Armenia
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Armenia
391390 - Other,,6.50,6.50,1,,,,Armenia
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Armenia
391510 - Of polymers of ethylene,,6.50,6.50,1,,,,Armenia
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Armenia
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Armenia
391590 - Of other plastics,,6.50,6.50,2,,,,Armenia
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Armenia
391620 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Armenia
391690 - Of other plastics,,6.50,6.50,3,,,,Armenia
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Armenia
391721 -- Of polymers of ethylene,,6.50,6.50,2,,,,Armenia
391722 -- Of polymers of propylene,,6.50,6.50,2,,,,Armenia
391723 -- Of polymers of vinyl chloride,,6.50,6.50,2,,,,Armenia
391729 -- Of other plastics,,6.50,6.50,1,,,,Armenia
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,6.50,6.50,1,,,,Armenia
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,6.50,6.50,1,,,,Armenia
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,6.50,6.50,1,,,,Armenia
391739 -- Other,,6.50,6.50,1,,,,Armenia
391740 - Fittings,,6.50,6.50,1,,,,Armenia
391810 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Armenia
391890 - Of other plastics,,6.50,6.50,1,,,,Armenia
391910 - In rolls of a width not exceeding 20 cm,,6.35,6.35,4,,,,Armenia
391990 - Other,,6.50,6.50,1,,,,Armenia
392010 - Of polymers of ethylene,,4.64,4.64,7,,,,Armenia
392020 - Of polymers of propylene,,6.50,6.50,3,,,,Armenia
392030 - Of polymers of styrene,,6.50,6.50,1,,,,Armenia
392043 -- Containing by weight not less than 6 % of plasticisers,,6.50,6.50,2,,,,Armenia
392049 -- Other,,6.50,6.50,2,,,,Armenia
392051 -- Of poly(methyl methacrylate),,6.50,6.50,1,,,,Armenia
392059 -- Other,,3.25,3.25,2,,,,Armenia
392061 -- Of polycarbonates,,6.50,6.50,1,,,,Armenia
392062 -- Of poly(ethylene terephthalate),,4.33,4.33,3,,,,Armenia
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Armenia
392069 -- Of other polyesters,,6.50,6.50,1,,,,Armenia
392071 -- Of regenerated cellulose,,6.50,6.50,1,,,,Armenia
392073 -- Of cellulose acetate,,6.40,6.40,2,,,,Armenia
392079 -- Of other cellulose derivatives,,6.10,6.10,2,,,,Armenia
392091 -- Of poly(vinyl butyral),,6.10,6.10,1,,,,Armenia
392092 -- Of polyamides,,6.50,6.50,1,,,,Armenia
392093 -- Of amino-resins,,6.50,6.50,1,,,,Armenia
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Armenia
392099 -- Of other plastics,,3.25,3.25,6,,,,Armenia
392111 -- Of polymers of styrene,,6.50,6.50,1,,,,Armenia
392112 -- Of polymers of vinyl chloride,,6.50,6.50,1,,,,Armenia
392113 -- Of polyurethanes,,6.50,6.50,2,,,,Armenia
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Armenia
392119 -- Of other plastics,,6.50,6.50,1,,,,Armenia
392190 - Other,,6.50,6.50,8,,,,Armenia
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,6.50,1,,,,Armenia
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Armenia
392290 - Other,,6.50,6.50,1,,,,Armenia
"392310 - Boxes, cases, crates and similar articles",,6.50,6.50,1,,,,Armenia
392321 -- Of polymers of ethylene,,6.50,6.50,1,,,,Armenia
392329 -- Of other plastics,,6.50,6.50,2,,,,Armenia
"392330 - Carboys, bottles, flasks and similar articles",,6.50,6.50,2,,,,Armenia
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Armenia
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Armenia
392390 - Other,265,6.50,6.50,1,,,,Armenia
392410 - Tableware and kitchenware,,6.50,6.50,1,,,,Armenia
392490 - Other,,6.50,6.50,1,,,,Armenia
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,Armenia
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Armenia
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Armenia
392590 - Other,,6.50,6.50,3,,,,Armenia
392610 - Office or school supplies,,6.50,6.50,1,,,,Armenia
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,6.50,6.50,1,,,,Armenia
"392630 - Fittings for furniture, coachwork or the like",,6.50,6.50,1,,,,Armenia
392640 - Statuettes and other ornamental articles,,6.50,6.50,1,,,,Armenia
392690 - Other,"6,297",6.50,6.50,3,,,,Armenia
,2009,"25,065",5.62,5.62,249,,,,Armenia
