Importer,Year,Value,Ad val. duties,Number of lines,Costa Rica
,(US$),Simple average,MFN duties,Pref. duties,Costa Rica
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Costa Rica
"950720 - Fish-hooks, whether or not snelled",,23.00,23.00,1,,,,Costa Rica
950730 - Fishing reels,,23.00,23.00,1,,,,Costa Rica
950790 - Other,,23.00,23.00,1,,,,Costa Rica
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,23.00,23.00,1,,,,Costa Rica
,1998,,23.00,23.00,48,,,,Costa Rica
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,23.00,23.00,1,,,,Costa Rica
"950210 - Dolls, whether or not dressed",,23.00,23.00,2,,,,Costa Rica
"950291 - - Garments and accessories therefor, footwear and headgear",,23.00,23.00,1,,,,Costa Rica
950299 - - Other,,23.00,23.00,1,,,,Costa Rica
"950310 - Electric trains, including tracks, signals and other accessories therefor",,23.00,23.00,1,,,,Costa Rica
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,23.00,23.00,1,,,,Costa Rica
950330 - Other construction sets and constructional toys,,23.00,23.00,1,,,,Costa Rica
950341 - - Stuffed,,23.00,23.00,1,,,,Costa Rica
950349 - - Other,,23.00,23.00,1,,,,Costa Rica
950350 - Toy musical instruments and apparatus,,23.00,23.00,1,,,,Costa Rica
950360 - Puzzles,,23.00,23.00,1,,,,Costa Rica
"950370 - Other toys, put up in sets or outfits",,23.00,23.00,1,,,,Costa Rica
"950380 - Other toys and models, incorporating a motor",,23.00,23.00,2,,,,Costa Rica
950390 - Other,,23.00,23.00,2,,,,Costa Rica
950410 - Video games of a kind used with a television receiver,,23.00,23.00,3,,,,Costa Rica
950420 - Articles and accessories for billiards,,23.00,23.00,1,,,,Costa Rica
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,23.00,23.00,1,,,,Costa Rica
950440 - Playing cards,,23.00,23.00,1,,,,Costa Rica
950490 - Other,,23.00,23.00,1,,,,Costa Rica
950510 - Articles for Christmas festivities,,23.00,23.00,1,,,,Costa Rica
950590 - Other,,23.00,23.00,1,,,,Costa Rica
950611 - - Skis,,23.00,23.00,1,,,,Costa Rica
950612 - - Ski-fastenings (ski-bindings),,23.00,23.00,1,,,,Costa Rica
950619 - - Other,,23.00,23.00,1,,,,Costa Rica
950621 - - Sailboards,,23.00,23.00,1,,,,Costa Rica
950629 - - Other,,23.00,23.00,1,,,,Costa Rica
"950631 - - Clubs, complete",,23.00,23.00,1,,,,Costa Rica
950632 - - Balls,,23.00,23.00,1,,,,Costa Rica
950639 - - Other,,23.00,23.00,1,,,,Costa Rica
950640 - Articles and equipment for table-tennis,,23.00,23.00,1,,,,Costa Rica
"950651 - - Lawn-tennis rackets, whether or not strung",,23.00,23.00,1,,,,Costa Rica
950659 - - Other,,23.00,23.00,1,,,,Costa Rica
950661 - - Lawn-tennis balls,,23.00,23.00,1,,,,Costa Rica
950662 - - Inflatable,,23.00,23.00,1,,,,Costa Rica
950669 - - Other,,23.00,23.00,1,,,,Costa Rica
"950670 - Ice skates and roller skates, including skating boots with skates attached",,23.00,23.00,1,,,,Costa Rica
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,23.00,23.00,1,,,,Costa Rica
950699 - - Other,,23.00,23.00,1,,,,Costa Rica
950710 - Fishing rods,,23.00,23.00,1,,,,Costa Rica
"950720 - Fish-hooks, whether or not snelled",,23.00,23.00,1,,,,Costa Rica
950730 - Fishing reels,,23.00,23.00,1,,,,Costa Rica
950790 - Other,,23.00,23.00,1,,,,Costa Rica
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,23.00,23.00,1,,,,Costa Rica
,1997,,23.00,23.00,48,,,,Costa Rica
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,23.00,23.00,1,,,,Costa Rica
"950210 - Dolls, whether or not dressed",,23.00,23.00,2,,,,Costa Rica
"950291 - - Garments and accessories therefor, footwear and headgear",,23.00,23.00,1,,,,Costa Rica
950299 - - Other,,23.00,23.00,1,,,,Costa Rica
"950310 - Electric trains, including tracks, signals and other accessories therefor",,23.00,23.00,1,,,,Costa Rica
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,23.00,23.00,1,,,,Costa Rica
950330 - Other construction sets and constructional toys,,23.00,23.00,1,,,,Costa Rica
950341 - - Stuffed,,23.00,23.00,1,,,,Costa Rica
950349 - - Other,,23.00,23.00,1,,,,Costa Rica
950350 - Toy musical instruments and apparatus,,23.00,23.00,1,,,,Costa Rica
950360 - Puzzles,,23.00,23.00,1,,,,Costa Rica
"950370 - Other toys, put up in sets or outfits",,23.00,23.00,1,,,,Costa Rica
"950380 - Other toys and models, incorporating a motor",,23.00,23.00,2,,,,Costa Rica
950390 - Other,,23.00,23.00,2,,,,Costa Rica
950410 - Video games of a kind used with a television receiver,,23.00,23.00,3,,,,Costa Rica
950420 - Articles and accessories for billiards,,23.00,23.00,1,,,,Costa Rica
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,23.00,23.00,1,,,,Costa Rica
950440 - Playing cards,,23.00,23.00,1,,,,Costa Rica
950490 - Other,,23.00,23.00,1,,,,Costa Rica
950510 - Articles for Christmas festivities,,23.00,23.00,1,,,,Costa Rica
950590 - Other,,23.00,23.00,1,,,,Costa Rica
950611 - - Skis,,23.00,23.00,1,,,,Costa Rica
950612 - - Ski-fastenings (ski-bindings),,23.00,23.00,1,,,,Costa Rica
950619 - - Other,,23.00,23.00,1,,,,Costa Rica
950621 - - Sailboards,,23.00,23.00,1,,,,Costa Rica
950629 - - Other,,23.00,23.00,1,,,,Costa Rica
"950631 - - Clubs, complete",,23.00,23.00,1,,,,Costa Rica
950632 - - Balls,,23.00,23.00,1,,,,Costa Rica
950639 - - Other,,23.00,23.00,1,,,,Costa Rica
950640 - Articles and equipment for table-tennis,,23.00,23.00,1,,,,Costa Rica
"950651 - - Lawn-tennis rackets, whether or not strung",,23.00,23.00,1,,,,Costa Rica
950659 - - Other,,23.00,23.00,1,,,,Costa Rica
950661 - - Lawn-tennis balls,,23.00,23.00,1,,,,Costa Rica
950662 - - Inflatable,,23.00,23.00,1,,,,Costa Rica
950669 - - Other,,23.00,23.00,1,,,,Costa Rica
"950670 - Ice skates and roller skates, including skating boots with skates attached",,23.00,23.00,1,,,,Costa Rica
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,23.00,23.00,1,,,,Costa Rica
950699 - - Other,,23.00,23.00,1,,,,Costa Rica
950710 - Fishing rods,,23.00,23.00,1,,,,Costa Rica
"950720 - Fish-hooks, whether or not snelled",,23.00,23.00,1,,,,Costa Rica
950730 - Fishing reels,,23.00,23.00,1,,,,Costa Rica
950790 - Other,,23.00,23.00,1,,,,Costa Rica
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,23.00,23.00,1,,,,Costa Rica
,1996,,40.83,40.83,48,,,,Costa Rica
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,70.00,70.00,1,,,,Costa Rica
"950210 - Dolls, whether or not dressed",,70.00,70.00,2,,,,Costa Rica
"950291 - - Garments and accessories therefor, footwear and headgear",,70.00,70.00,1,,,,Costa Rica
950299 - - Other,,70.00,70.00,1,,,,Costa Rica
"950310 - Electric trains, including tracks, signals and other accessories therefor",,70.00,70.00,1,,,,Costa Rica
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,70.00,70.00,1,,,,Costa Rica
950330 - Other construction sets and constructional toys,,70.00,70.00,1,,,,Costa Rica
950341 - - Stuffed,,70.00,70.00,1,,,,Costa Rica
950349 - - Other,,70.00,70.00,1,,,,Costa Rica
950350 - Toy musical instruments and apparatus,,70.00,70.00,1,,,,Costa Rica
950360 - Puzzles,,70.00,70.00,1,,,,Costa Rica
"950370 - Other toys, put up in sets or outfits",,70.00,70.00,1,,,,Costa Rica
"950380 - Other toys and models, incorporating a motor",,70.00,70.00,2,,,,Costa Rica
950390 - Other,,70.00,70.00,2,,,,Costa Rica
950410 - Video games of a kind used with a television receiver,,70.00,70.00,3,,,,Costa Rica
950420 - Articles and accessories for billiards,,20.00,20.00,1,,,,Costa Rica
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,20.00,20.00,1,,,,Costa Rica
950440 - Playing cards,,20.00,20.00,1,,,,Costa Rica
950490 - Other,,20.00,20.00,1,,,,Costa Rica
950510 - Articles for Christmas festivities,,20.00,20.00,1,,,,Costa Rica
950590 - Other,,20.00,20.00,1,,,,Costa Rica
950611 - - Skis,,20.00,20.00,1,,,,Costa Rica
950612 - - Ski-fastenings (ski-bindings),,20.00,20.00,1,,,,Costa Rica
950619 - - Other,,20.00,20.00,1,,,,Costa Rica
950621 - - Sailboards,,20.00,20.00,1,,,,Costa Rica
950629 - - Other,,20.00,20.00,1,,,,Costa Rica
"950631 - - Clubs, complete",,20.00,20.00,1,,,,Costa Rica
950632 - - Balls,,20.00,20.00,1,,,,Costa Rica
950639 - - Other,,20.00,20.00,1,,,,Costa Rica
950640 - Articles and equipment for table-tennis,,20.00,20.00,1,,,,Costa Rica
"950651 - - Lawn-tennis rackets, whether or not strung",,20.00,20.00,1,,,,Costa Rica
950659 - - Other,,20.00,20.00,1,,,,Costa Rica
950661 - - Lawn-tennis balls,,20.00,20.00,1,,,,Costa Rica
950662 - - Inflatable,,20.00,20.00,1,,,,Costa Rica
950669 - - Other,,20.00,20.00,1,,,,Costa Rica
"950670 - Ice skates and roller skates, including skating boots with skates attached",,20.00,20.00,1,,,,Costa Rica
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,20.00,20.00,1,,,,Costa Rica
950699 - - Other,,20.00,20.00,1,,,,Costa Rica
950710 - Fishing rods,,20.00,20.00,1,,,,Costa Rica
"950720 - Fish-hooks, whether or not snelled",,20.00,20.00,1,,,,Costa Rica
950730 - Fishing reels,,20.00,20.00,1,,,,Costa Rica
950790 - Other,,20.00,20.00,1,,,,Costa Rica
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,20.00,20.00,1,,,,Costa Rica
