Importer,Year,Value,Ad val. duties,Number of lines,Cambodia
,(US$),Simple average,MFN duties,Pref. duties,Cambodia
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Cambodia
851621 - - Storage heating radiators,,2.70,0.00,1,,1,,Cambodia
851629 - - Other,10,2.70,0.00,4,,4,,Cambodia
851631 - - Hair dryers,,2.70,0.00,1,,1,,Cambodia
851632 - - Other hair-dressing apparatus,8,2.70,0.00,1,,1,,Cambodia
851633 - - Hand-drying apparatus,,2.70,0.00,1,,1,,Cambodia
851640 - Electric smoothing irons,10,2.70,0.00,1,,1,,Cambodia
851650 - Microwave ovens,108,5.00,0.00,1,,1,,Cambodia
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",89,2.70,0.00,5,,5,,Cambodia
851671 - - Coffee or tea makers,73,2.70,0.00,1,,1,,Cambodia
851672 - - Toasters,37,2.70,0.00,1,,1,,Cambodia
851679 - - Other,277,2.70,0.00,2,,2,,Cambodia
851680 - Electric heating resistors,1,2.70,0.00,2,,2,,Cambodia
851690 - Parts,2,2.70,0.00,1,,1,,Cambodia
851711 - - Line telephone sets with cordless handsets,82,0.00,0.00,1,,,,Cambodia
851712 - - Telephones for cellular networks or for other wireless networks,"197,565",0.00,0.00,1,,,,Cambodia
851718 - - Other,"6,484",0.00,0.00,1,,,,Cambodia
851761 - - Base stations,243,0.00,0.00,1,,,,Cambodia
"851762 - - Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","15,841",0.00,0.00,1,,,,Cambodia
851769 - - Other,199,0.00,0.00,4,,,,Cambodia
851770 - Parts,"6,379",0.00,0.00,1,,,,Cambodia
851810 - Microphones and stands therefor,232,0.95,0.00,2,,1,,Cambodia
"851821 - - Single loudspeakers, mounted in their enclosures",64,0.00,0.00,1,,,,Cambodia
"851822 - - Multiple loudspeakers, mounted in the same enclosure",168,3.40,0.00,1,,1,,Cambodia
851829 - - Other,2,1.15,0.00,2,,1,,Cambodia
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","1,309,479",0.75,0.00,2,,1,,Cambodia
851840 - Audio-frequency electric amplifiers,66,2.85,0.00,2,,2,,Cambodia
851850 - Electric sound amplifier sets,5,1.50,0.00,1,,1,,Cambodia
851890 - Parts,2,1.50,0.00,1,,1,,Cambodia
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",,6.67,0.00,3,,3,,Cambodia
851930 - Turntables (record-decks),2,2.00,0.00,1,,1,,Cambodia
851950 - Telephone answering machines,,0.00,0.00,1,,,,Cambodia
"851981 - - Using magnetic, optical or semiconductor media",29,2.56,0.00,10,,5,,Cambodia
851989 - - Other,24,0.00,0.00,1,,,,Cambodia
852110 - Magnetic tape-type,,3.00,0.00,2,,1,,Cambodia
852190 - Other,434,12.20,0.00,1,,1,,Cambodia
852210 - Pick-up cartridges,,4.00,0.00,1,,1,,Cambodia
852290 - Other,20,1.00,0.00,6,,2,,Cambodia
852321 - - Cards incorporating a magnetic stripe,1,0.00,0.00,1,,,,Cambodia
852329 - - Other,61,0.00,0.00,3,,,,Cambodia
852341 - - Unrecorded,11,0.00,0.00,3,,,,Cambodia
852349 - - Other,"1,373",0.00,0.00,3,,,,Cambodia
852351 - - Solid-state non-volatile storage devices,"2,084",0.00,0.00,2,,,,Cambodia
852352 - - “Smart cards”,"2,175",0.00,0.00,1,,,,Cambodia
852359 - - Other,1,0.00,0.00,2,,,,Cambodia
852380 - Other,5,0.00,0.00,2,,,,Cambodia
852550 - Transmission apparatus,35,2.70,0.00,1,,1,,Cambodia
852560 - Transmission apparatus incorporating reception apparatus,6,0.00,0.00,1,,,,Cambodia
"852580 - Television cameras, digital cameras and video camera recorders","24,576",3.74,0.00,5,,3,,Cambodia
852610 - Radar apparatus,3,2.80,0.00,1,,1,,Cambodia
852691 - - Radio navigational aid apparatus,64,2.80,0.00,2,,2,,Cambodia
852692 - - Radio remote control apparatus,54,2.80,0.00,1,,1,,Cambodia
852712 - - Pocket-size radio cassette-players,,3.75,0.00,2,,1,,Cambodia
852713 - - Other apparatus combined with sound recording or reproducing apparatus,24,9.00,0.00,3,,3,,Cambodia
852719 - - Other,15,0.00,0.00,1,,,,Cambodia
852721 - - Combined with sound recording or reproducing apparatus,9,11.90,0.00,6,,6,,Cambodia
852729 - - Other,,10.50,0.00,1,,1,,Cambodia
852791 - - Combined with sound recording or reproducing apparatus,52,6.90,0.00,5,,4,,Cambodia
852792 - - Not combined with sound recording or reproducing apparatus but combined with a clock,11,3.40,0.00,2,,1,,Cambodia
852799 - - Other,,6.80,0.00,1,,1,,Cambodia
852842 - - Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,,0.00,0.00,1,,,,Cambodia
852849 - - Other,,10.50,0.00,1,,1,,Cambodia
852852 - - Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,"14,241",0.00,0.00,3,,,,Cambodia
852859 - - Other,"2,366",14.00,0.00,1,,1,,Cambodia
852862 - - Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,567,0.00,0.00,1,,,,Cambodia
852869 - - Other,5,8.00,0.00,2,,2,,Cambodia
852871 - - Not designed to incorporate a video display or screen,335,4.92,0.00,5,,2,,Cambodia
"852872 - - Other, colour",174,14.00,0.00,6,,6,,Cambodia
"852873 - - Other, monochrome",,2.00,0.00,1,,1,,Cambodia
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"1,243",2.13,0.00,7,,5,,Cambodia
852990 - Other,499,1.58,0.00,8,,4,,Cambodia
853010 - Equipment for railways or tramways,,1.70,0.00,1,,1,,Cambodia
853080 - Other equipment,,1.70,0.00,1,,1,,Cambodia
853090 - Parts,,1.70,0.00,1,,1,,Cambodia
853110 - Burglar or fire alarms and similar apparatus,113,2.20,0.00,2,,2,,Cambodia
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light-emitting diodes (LED),"35,086",0.00,0.00,3,,,,Cambodia
853180 - Other apparatus,"1,582",1.10,0.00,2,,1,,Cambodia
853190 - Parts,"6,032",0.00,0.00,1,,,,Cambodia
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),,0.00,0.00,1,,,,Cambodia
853221 - - Tantalum,3,0.00,0.00,1,,,,Cambodia
853222 - - Aluminium electrolytic,290,0.00,0.00,1,,,,Cambodia
"853223 - - Ceramic dielectric, single layer",,0.00,0.00,1,,,,Cambodia
"853224 - - Ceramic dielectric, multilayer",15,0.00,0.00,1,,,,Cambodia
853225 - - Dielectric of paper or plastics,7,0.00,0.00,1,,,,Cambodia
853229 - - Other,2,0.00,0.00,1,,,,Cambodia
853230 - Variable or adjustable (pre-set) capacitors,,0.00,0.00,1,,,,Cambodia
853290 - Parts,,0.00,0.00,1,,,,Cambodia
"853310 - Fixed carbon resistors, composition or film types",,0.00,0.00,1,,,,Cambodia
853321 - - For a power handling capacity not exceeding 20 W,27,0.00,0.00,1,,,,Cambodia
853329 - - Other,7,0.00,0.00,1,,,,Cambodia
853331 - - For a power handling capacity not exceeding 20 W,,0.00,0.00,1,,,,Cambodia
853339 - - Other,,0.00,0.00,1,,,,Cambodia
"853340 - Other variable resistors, including rheostats and potentiometers",141,0.00,0.00,2,,,,Cambodia
853390 - Parts,,0.00,0.00,1,,,,Cambodia
853400 Printed circuits.,"56,095",0.00,0.00,3,,,,Cambodia
853510 - Fuses,,2.70,0.00,1,,1,,Cambodia
853521 - - For a voltage of less than 72.5 kV,,2.70,0.00,1,,1,,Cambodia
853529 - - Other,,2.70,0.00,1,,1,,Cambodia
853530 - Isolating switches and make-and-break switches,,2.70,0.00,2,,2,,Cambodia
"853540 - Lightning arresters, voltage limiters and surge suppressors",,2.70,0.00,1,,1,,Cambodia
853590 - Other,2,2.70,0.00,1,,1,,Cambodia
853610 - Fuses,141,2.30,0.00,3,,3,,Cambodia
853620 - Automatic circuit breakers,5,2.30,0.00,2,,2,,Cambodia
853630 - Other apparatus for protecting electrical circuits,122,1.70,0.00,3,,3,,Cambodia
853641 - - For a voltage not exceeding 60 V,42,2.30,0.00,2,,2,,Cambodia
853649 - - Other,52,2.30,0.00,1,,1,,Cambodia
853650 - Other switches,"1,034",0.97,0.00,7,,4,,Cambodia
853661 - - Lamp-holders,5,2.30,0.00,2,,2,,Cambodia
853669 - - Other,"46,958",0.77,0.00,3,,1,,Cambodia
"853670 - Connectors for optical fibres, optical fibre bundles or cables",35,3.00,0.00,1,,1,,Cambodia
853690 - Other apparatus,329,1.14,0.00,5,,3,,Cambodia
"853710 - For a voltage not exceeding 1,000 V","487,184",1.58,0.00,4,,3,,Cambodia
"853720 - For a voltage exceeding 1,000 V",,2.10,0.00,2,,2,,Cambodia
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus",42,1.70,0.00,1,,1,,Cambodia
853890 - Other,"25,402",1.23,0.00,4,,2,,Cambodia
853910 - Sealed beam lamp units,7,2.70,0.00,1,,1,,Cambodia
853921 - - Tungsten halogen,23,2.70,0.00,3,,3,,Cambodia
"853922 - - Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",14,2.70,0.00,2,,2,,Cambodia
853929 - - Other,15,2.70,0.00,3,,3,,Cambodia
"853931 - - Fluorescent, hot cathode",42,2.70,0.00,2,,2,,Cambodia
853932 - - Mercury or sodium vapour lamps; metal halide lamps,17,2.70,0.00,2,,2,,Cambodia
853939 - - Other,24,2.35,0.00,2,,2,,Cambodia
853941 - - Arc-lamps,24,2.70,0.00,1,,1,,Cambodia
853949 - - Other,1,2.70,0.00,1,,1,,Cambodia
853950 - Light-emitting diode (LED) lamps,37,3.70,0.00,1,,1,,Cambodia
853990 - Parts,,2.70,0.00,2,,2,,Cambodia
854011 - - Colour,,14.00,0.00,1,,1,,Cambodia
854012 - - Monochrome,,7.50,0.00,1,,1,,Cambodia
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,2.70,0.00,2,,2,,Cambodia
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,2.60,0.00,1,,1,,Cambodia
854060 - Other cathode-ray tubes,,2.60,0.00,1,,1,,Cambodia
854071 - - Magnetrons,,2.70,0.00,1,,1,,Cambodia
854079 - - Other,,2.70,0.00,1,,1,,Cambodia
854081 - - Receiver or amplifier valves and tubes,,2.70,0.00,1,,1,,Cambodia
854089 - - Other,1,2.70,0.00,1,,1,,Cambodia
854091 - - Of cathode-ray tubes,,2.70,0.00,1,,1,,Cambodia
854099 - - Other,8,2.70,0.00,1,,1,,Cambodia
"854110 - Diodes, other than photosensitive or light-emitting diodes (LED)",65,0.00,0.00,1,,,,Cambodia
854121 - - With a dissipation rate of less than 1 W,6,0.00,0.00,1,,,,Cambodia
854129 - - Other,227,0.00,0.00,1,,,,Cambodia
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",3,0.00,0.00,1,,,,Cambodia
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED)","31,795",0.00,0.00,2,,,,Cambodia
854150 - Other semiconductor devices,26,0.00,0.00,1,,,,Cambodia
854160 - Mounted piezo-electric crystals,10,0.00,0.00,1,,,,Cambodia
854190 - Parts,,0.00,0.00,1,,,,Cambodia
"854231 - - Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",797,0.00,0.00,3,,,,Cambodia
854232 - - Memories,78,0.00,0.00,10,,,,Cambodia
854233 - - Amplifiers,10,0.00,0.00,2,,,,Cambodia
854239 - - Other,"1,791",0.00,0.00,3,,,,Cambodia
854290 - Parts,6,0.00,0.00,1,,,,Cambodia
854310 - Particle accelerators,,4.00,0.00,1,,1,,Cambodia
854320 - Signal generators,,2.80,0.00,1,,1,,Cambodia
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,1.85,0.00,2,,1,,Cambodia
854370 - Other machines and apparatus,"3,951",2.46,0.00,14,,11,,Cambodia
854390 - Parts,"1,995",0.00,0.00,1,,,,Cambodia
854411 - - Of copper,,3.70,0.00,2,,2,,Cambodia
854419 - - Other,1,3.70,0.00,1,,1,,Cambodia
854420 - Co-axial cable and other co-axial electric conductors,194,3.70,0.00,1,,1,,Cambodia
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",8,3.70,0.00,1,,1,,Cambodia
854442 - - Fitted with connectors,"2,181,710",1.65,0.00,2,,1,,Cambodia
854449 - - Other,19,2.96,0.00,5,,4,,Cambodia
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",2,3.70,0.00,2,,2,,Cambodia
854470 - Optical fibre cables,"31,504",0.00,0.00,1,,,,Cambodia
854511 - - Of a kind used for furnaces,1,2.70,0.00,1,,1,,Cambodia
854519 - - Other,2,2.70,0.00,1,,1,,Cambodia
854520 - Brushes,7,2.70,0.00,1,,1,,Cambodia
854590 - Other,,2.20,0.00,2,,2,,Cambodia
854610 - Of glass,,3.70,0.00,1,,1,,Cambodia
854620 - Of ceramics,,4.70,0.00,1,,1,,Cambodia
854690 - Other,199,3.70,0.00,2,,2,,Cambodia
854710 - Insulating fittings of ceramics,,4.70,0.00,1,,1,,Cambodia
854720 - Insulating fittings of plastics,41,3.70,0.00,1,,1,,Cambodia
854790 - Other,,3.70,0.00,1,,1,,Cambodia
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,1.98,0.00,5,,3,,Cambodia
854890 - Other,32,0.90,0.00,3,,1,,Cambodia
,2016,"15,006,254",3.03,0.00,501,,375,,Cambodia
850110 -Motors of an output not exceeding 37.5 W,"109,849",3.20,0.00,4,,4,,Cambodia
850120 - Universal AC/DC motors of an output exceeding 37.5 W,,2.70,0.00,1,,1,,Cambodia
850131 -- Of an output not exceeding 750 W,,2.70,0.00,1,,1,,Cambodia
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,,2.70,0.00,1,,1,,Cambodia
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,,2.70,0.00,1,,1,,Cambodia
850134 -- Of an output exceeding 375 kW,,2.70,0.00,1,,1,,Cambodia
"850140 - Other AC motors, single-phase",,2.70,0.00,2,,2,,Cambodia
850151 -- Of an output not exceeding 750 W,,2.70,0.00,1,,1,,Cambodia
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,,2.70,0.00,3,,3,,Cambodia
850153 -- Of an output exceeding 75 kW,,2.70,0.00,4,,4,,Cambodia
850161 -- Of an output not exceeding 75 kVA,,2.70,0.00,2,,2,,Cambodia
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,2.70,0.00,1,,1,,Cambodia
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,2.70,0.00,1,,1,,Cambodia
850164 -- Of an output exceeding 750 kVA,,2.70,0.00,1,,1,,Cambodia
850211 -- Of an output not exceeding 75 kVA,,2.70,0.00,2,,2,,Cambodia
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,2.70,0.00,1,,1,,Cambodia
850213 -- Of an output exceeding 375 kVA,,2.70,0.00,3,,3,,Cambodia
850220 - Generating sets with spark-ignition internal combustion piston engines,,2.70,0.00,4,,4,,Cambodia
850231 -- Wind-powered,,2.70,0.00,1,,1,,Cambodia
850239 -- Other,,2.70,0.00,2,,2,,Cambodia
850240 - Electric rotary converters,,2.70,0.00,1,,1,,Cambodia
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,251,2.70,0.00,3,,3,,Cambodia
850410 - Ballasts for discharge lamps or tubes,,3.70,0.00,2,,2,,Cambodia
850421 -- Having a power handling capacity not exceeding 650 kVA,,3.70,0.00,1,,1,,Cambodia
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,3.70,0.00,2,,2,,Cambodia
"850423 -- Having a power handling capacity exceeding 10,000 kVA",,3.70,0.00,1,,1,,Cambodia
850431 -- Having a power handling capacity not exceeding 1 kVA,690,3.70,0.00,3,,3,,Cambodia
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,,3.70,0.00,1,,1,,Cambodia
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,3.70,0.00,1,,1,,Cambodia
850434 -- Having a power handling capacity exceeding 500 kVA,,3.70,0.00,1,,1,,Cambodia
850440 - Static converters,"230,651",2.75,0.00,6,,5,,Cambodia
850450 - Other inductors,222,1.85,0.00,2,,1,,Cambodia
850490 - Parts,,1.32,0.00,5,,3,,Cambodia
850511 -- Of metal,,2.20,0.00,1,,1,,Cambodia
850519 -- Other,,2.20,0.00,2,,2,,Cambodia
"850520 - Electro-magnetic couplings, clutches and brakes",,2.20,0.00,1,,1,,Cambodia
"850590 - Other, including parts",,1.93,0.00,3,,3,,Cambodia
850610 -Manganese dioxide,,4.70,0.00,4,,4,,Cambodia
850630 -Mercuric oxide,,4.70,0.00,1,,1,,Cambodia
850640 - Silver oxide,,4.70,0.00,1,,1,,Cambodia
850650 - Lithium,,4.70,0.00,3,,3,,Cambodia
850660 - Air-zinc,,4.70,0.00,1,,1,,Cambodia
850680 - Other primary cells and primary batteries,,2.35,0.00,2,,1,,Cambodia
850690 - Parts,,4.70,0.00,1,,1,,Cambodia
"850710 - Lead-acid, of a kind used for starting piston engines",,3.70,0.00,2,,2,,Cambodia
850720 - Other lead-acid accumulators,,3.70,0.00,2,,2,,Cambodia
850730 - Nickel-cadmium,,2.60,0.00,2,,2,,Cambodia
850740 - Nickel-iron,,2.70,0.00,1,,1,,Cambodia
850750 - Nickel-metal hydride,,2.70,0.00,1,,1,,Cambodia
850760 - Lithium-ion,"3,400",2.70,0.00,1,,1,,Cambodia
850780 - Other accumulators,"81,575",2.70,0.00,1,,1,,Cambodia
850790 - Parts,,2.70,0.00,2,,2,,Cambodia
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l",,2.20,0.00,1,,1,,Cambodia
850819 -- Other,,1.70,0.00,1,,1,,Cambodia
850860 - Other vacuum cleaners,,1.70,0.00,1,,1,,Cambodia
850870 - Parts,,1.70,0.00,1,,1,,Cambodia
850940 - Food grinders and mixers; fruit or vegetable juice extractors,,2.20,0.00,1,,1,,Cambodia
850980 - Other appliances,,2.20,0.00,1,,1,,Cambodia
850990 - Parts,,2.20,0.00,1,,1,,Cambodia
851010 - Shavers,,2.20,0.00,1,,1,,Cambodia
851020 - Hair clippers,,2.20,0.00,1,,1,,Cambodia
851030 - Hair-removing appliances,,2.20,0.00,1,,1,,Cambodia
851090 - Parts,,2.20,0.00,1,,1,,Cambodia
851110 - Sparking plugs,,3.20,0.00,1,,1,,Cambodia
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,,3.20,0.00,1,,1,,Cambodia
851130 - Distributors; ignition coils,,3.20,0.00,1,,1,,Cambodia
851140 - Starter motors and dual purpose starter-generators,,3.20,0.00,1,,1,,Cambodia
851150 - Other generators,,3.20,0.00,1,,1,,Cambodia
851180 - Other equipment,,3.20,0.00,1,,1,,Cambodia
851190 - Parts,,3.20,0.00,1,,1,,Cambodia
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,2.70,0.00,1,,1,,Cambodia
851220 - Other lighting or visual signalling equipment,,2.70,0.00,1,,1,,Cambodia
851230 - Sound signalling equipment,,2.45,0.00,2,,2,,Cambodia
"851240 -Windscreen wipers, defrosters and demisters",,2.70,0.00,1,,1,,Cambodia
851290 - Parts,,2.45,0.00,2,,2,,Cambodia
851310 - Lamps,,5.70,0.00,1,,1,,Cambodia
851390 - Parts,,5.70,0.00,1,,1,,Cambodia
851410 - Resistance heated furnaces and ovens,,2.20,0.00,2,,2,,Cambodia
851420 - Furnaces and ovens functioning by induction or dielectric loss,,2.20,0.00,2,,2,,Cambodia
851430 - Other furnaces and ovens,,2.20,0.00,1,,1,,Cambodia
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,,2.20,0.00,1,,1,,Cambodia
851490 - Parts,,2.20,0.00,1,,1,,Cambodia
851511 -- Soldering irons and guns,,2.70,0.00,1,,1,,Cambodia
851519 -- Other,,2.70,0.00,1,,1,,Cambodia
851521 -- Fully or partly automatic,,2.70,0.00,1,,1,,Cambodia
851529 -- Other,,2.70,0.00,1,,1,,Cambodia
851531 -- Fully or partly automatic,,2.70,0.00,1,,1,,Cambodia
851539 -- Other,,2.70,0.00,3,,3,,Cambodia
851580 - Other machines and apparatus,,2.70,0.00,2,,2,,Cambodia
851590 - Parts,,2.70,0.00,1,,1,,Cambodia
851610 - Electric instantaneous or storage water heaters and immersion heaters,,2.70,0.00,2,,2,,Cambodia
851621 -- Storage heating radiators,,2.70,0.00,1,,1,,Cambodia
851629 -- Other,,2.70,0.00,4,,4,,Cambodia
851631 -- Hair dryers,,2.70,0.00,1,,1,,Cambodia
851632 -- Other hair-dressing apparatus,,2.70,0.00,1,,1,,Cambodia
851633 -- Hand-drying apparatus,,2.70,0.00,1,,1,,Cambodia
851640 - Electric smoothing irons,,2.70,0.00,1,,1,,Cambodia
851650 -Microwave ovens,,5.00,0.00,1,,1,,Cambodia
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,2.70,0.00,5,,5,,Cambodia
851671 -- Coffee or tea makers,,2.70,0.00,1,,1,,Cambodia
851672 -- Toasters,,2.70,0.00,1,,1,,Cambodia
851679 -- Other,,2.70,0.00,2,,2,,Cambodia
851680 - Electric heating resistors,,2.70,0.00,2,,2,,Cambodia
851690 - Parts,,2.70,0.00,1,,1,,Cambodia
851711 -- Line telephone sets with cordless handsets,,0.00,0.00,1,,,,Cambodia
851712 -- Telephones for cellular networks or for other wireless networks,"6,507",0.00,0.00,1,,,,Cambodia
851718 -- Other,,0.00,0.00,1,,,,Cambodia
851761 -- Base stations,"1,085",0.00,0.00,1,,,,Cambodia
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","25,093",0.00,0.00,1,,,,Cambodia
851769 -- Other,,1.86,0.00,5,,1,,Cambodia
851770 - Parts,"14,298",2.15,0.00,4,,2,,Cambodia
851810 -Microphones and stands therefor,,1.25,0.00,2,,1,,Cambodia
"851821 -- Single loudspeakers, mounted in their enclosures",,4.50,0.00,1,,1,,Cambodia
"851822 -- Multiple loudspeakers, mounted in the same enclosure",,4.50,0.00,1,,1,,Cambodia
851829 -- Other,,1.50,0.00,2,,1,,Cambodia
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","11,750,020",1.00,0.00,2,,1,,Cambodia
851840 - Audio-frequency electric amplifiers,,3.75,0.00,2,,2,,Cambodia
851850 - Electric sound amplifier sets,,2.00,0.00,1,,1,,Cambodia
851890 - Parts,,2.00,0.00,1,,1,,Cambodia
