Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
853321 -- For a power handling capacity not exceeding 20 W,,5.00,5.00,1,,,,Russian Federation
853329 -- Other,,5.00,5.00,1,,,,Russian Federation
853331 -- For a power handling capacity not exceeding 20 W,,5.00,5.00,1,,,,Russian Federation
853339 -- Other,,5.00,5.00,1,,,,Russian Federation
"853340 - Other variable resistors, including rheostats and potentiometers",,5.00,5.00,1,,,,Russian Federation
853390 - Parts,,5.00,5.00,1,,,,Russian Federation
853400 Printed circuits.,,5.00,5.00,1,,,,Russian Federation
853510 - Fuses,,5.00,5.00,1,,,,Russian Federation
853521 -- For a voltage of less than 72.5 kV,,5.00,5.00,1,,,,Russian Federation
853529 -- Other,,5.00,5.00,1,,,,Russian Federation
853530 - Isolating switches and make-and-break switches,,5.00,5.00,1,,,,Russian Federation
"853540 - Lightning arresters, voltage limiters and surge suppressors",,5.00,5.00,1,,,,Russian Federation
853590 - Other,,5.00,5.00,1,,,,Russian Federation
853610 - Fuses,,5.00,5.00,1,,,,Russian Federation
853620 - Automatic circuit breakers,,5.00,5.00,1,,,,Russian Federation
853630 - Other apparatus for protecting electric circuits,,5.00,5.00,1,,,,Russian Federation
853641 -- For a voltage not exceeding 60 V,,5.00,5.00,1,,,,Russian Federation
853649 -- Other,,5.00,5.00,1,,,,Russian Federation
853650 - Other switches,,5.00,5.00,2,,,,Russian Federation
853661 -- Lamp-holders,,5.00,5.00,1,,,,Russian Federation
853669 -- Other,,5.00,5.00,2,,,,Russian Federation
853690 - Other apparatus,,5.00,5.00,2,,,,Russian Federation
"853710 - For a voltage not exceeding 1,000 V",,5.00,5.00,1,,,,Russian Federation
"853720 - For a voltage exceeding 1,000 V",,5.00,5.00,1,,,,Russian Federation
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus",,5.00,5.00,1,,,,Russian Federation
853890 - Other,,5.00,5.00,1,,,,Russian Federation
853910 - Sealed beam lamp units,,5.00,5.00,2,,,,Russian Federation
853921 -- Tungsten halogen,,5.00,5.00,1,,,,Russian Federation
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",,5.00,5.00,1,,,,Russian Federation
853929 -- Other,,5.00,5.00,1,,,,Russian Federation
"853931 -- Fluorescent, hot cathode",,5.00,5.00,1,,,,Russian Federation
853932 -- Mercury or sodium vapour lamps; metal halide lamps,,5.00,5.00,1,,,,Russian Federation
853939 -- Other,,5.00,5.00,1,,,,Russian Federation
853941 -- Arc-lamps,,5.00,5.00,1,,,,Russian Federation
853949 -- Other,,5.00,5.00,1,,,,Russian Federation
853990 - Parts,,5.00,5.00,2,,,,Russian Federation
854011 -- Colour,,5.00,5.00,1,,,,Russian Federation
854012 -- Black and white or other monochrome,,5.00,5.00,1,,,,Russian Federation
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,5.00,5.00,1,,,,Russian Federation
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,5.00,5.00,1,,,,Russian Federation
"854050 - Data/graphic display tubes, black and white or other monochrome",,5.00,5.00,1,,,,Russian Federation
854060 - Other cathode-ray tubes,,5.00,5.00,1,,,,Russian Federation
854071 -- Magnetrons,,5.00,5.00,1,,,,Russian Federation
854072 -- Klystrons,,5.00,5.00,1,,,,Russian Federation
854079 -- Other,,5.00,5.00,1,,,,Russian Federation
854081 -- Receiver or amplifier valves and tubes,,5.00,5.00,1,,,,Russian Federation
854089 -- Other,,5.00,5.00,1,,,,Russian Federation
854091 -- Of cathode-ray tubes,,5.00,5.00,1,,,,Russian Federation
854099 -- Other,,5.00,5.00,1,,,,Russian Federation
"854110 - Diodes, other than photosensitive or light emitting diodes",,5.00,5.00,1,,,,Russian Federation
854121 -- With a dissipation rate of less than 1 W,,5.00,5.00,1,,,,Russian Federation
854129 -- Other,,5.00,5.00,1,,,,Russian Federation
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",,5.00,5.00,1,,,,Russian Federation
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes",,5.00,5.00,2,,,,Russian Federation
854150 - Other semiconductor devices,,5.00,5.00,1,,,,Russian Federation
854160 - Mounted piezo-electric crystals,,5.00,5.00,1,,,,Russian Federation
854190 - Parts,,5.00,5.00,1,,,,Russian Federation
"854210 - Cards incorporating an electronic integrated circuit (""smart"" cards)",,5.00,5.00,1,,,,Russian Federation
854221 -- Digital,,5.00,5.00,1,,,,Russian Federation
854229 -- Other,,5.00,5.00,1,,,,Russian Federation
854260 - Hybrid integrated circuits,,5.00,5.00,1,,,,Russian Federation
854270 - Electronic microassemblies,,5.00,5.00,1,,,,Russian Federation
854290 - Parts,,5.00,5.00,1,,,,Russian Federation
854311 -- Ion implanters for doping semiconductor materials,,5.00,5.00,1,,,,Russian Federation
854319 -- Other,,5.00,5.00,1,,,,Russian Federation
854320 - Signal generators,,5.00,5.00,1,,,,Russian Federation
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,5.00,5.00,2,,,,Russian Federation
854340 - Electric fence energisers,,5.00,5.00,1,,,,Russian Federation
854381 -- Proximity cards and tags,,5.00,5.00,1,,,,Russian Federation
854389 -- Other,,5.00,5.00,3,,,,Russian Federation
854390 - Parts,,5.00,5.00,3,,,,Russian Federation
854411 -- Of copper,,5.00,5.00,1,,,,Russian Federation
854419 -- Other,,5.00,5.00,1,,,,Russian Federation
854420 - Co- Axial cable and other co- Axial electric conductors,,5.00,5.00,1,,,,Russian Federation
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",,5.00,5.00,2,,,,Russian Federation
854441 -- Fitted with connectors,,5.00,5.00,2,,,,Russian Federation
854449 -- Other,,5.00,5.00,2,,,,Russian Federation
854451 -- Fitted with connectors,,5.00,5.00,2,,,,Russian Federation
854459 -- Other,,5.00,5.00,1,,,,Russian Federation
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,5.00,5.00,1,,,,Russian Federation
854470 - Optical fibre cables,,5.00,5.00,2,,,,Russian Federation
854511 -- Of a kind used for furnaces,,5.00,5.00,1,,,,Russian Federation
854519 -- Other,,5.00,5.00,1,,,,Russian Federation
854520 - Brushes,,5.00,5.00,1,,,,Russian Federation
854590 - Other,,5.00,5.00,1,,,,Russian Federation
854610 - Of glass,,5.00,5.00,1,,,,Russian Federation
854620 - Of ceramics,,5.00,5.00,1,,,,Russian Federation
854690 - Other,,5.00,5.00,1,,,,Russian Federation
854710 - Insulating fittings of ceramics,,5.00,5.00,1,,,,Russian Federation
854720 - Insulating fittings of plastics,,5.00,5.00,1,,,,Russian Federation
854790 - Other,,5.00,5.00,1,,,,Russian Federation
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,5.00,5.00,2,,,,Russian Federation
854890 - Other,,5.00,5.00,1,,,,Russian Federation
